Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
15304,B00503DP0O,A1Q7A78VSQ5GQ4,"Nice Lady ""a reasonable person""",0,0,5,1312416000,"Delicious , Nice soft texture","I really was expecting some nearly straw-like hard thing. I was expecting NOT to like it.<br /><br />Much to my surprise, it was actually very good with quite a few nice flavors-coconut, chocolate, oats, etc. that all came together well.  (And I'm like Mikey on the old Life cereal commercials-I don't like these things usually.)  But, I was looking for something tolerable to eat on the run or at the desk. It certainly is tastier than that.<br /><br />The nutritional analysis is pretty good.  At 180 calories and  9 grams of fat, it probably is most appropriate as a snack substitute, commuter or travel tidbit, or as a meal component with your tea, coffee, milk & fruit. If you're hungry & want something good, healthy, and quickly, this is a good choice.<br /><br />No trans fat, but be aware it is not low-fat.  No Vitamin C, minimal calcium but a good source of fiber and whole grain.  Good source of Omega 3 Fatty acids, low source of protein (2 g).<br /><br />So enjoy it as a healthy, tasty source of fiber and Omega 3 Fatty Acids, but you should look elsewhere in your diet for protein, Vitamin C, Calcium-not significantly fortified there.<br /><br />But, hey, it's much better than a standard cookie and tastes just as good or better!"
178692,B004SEOUU0,AGRVNPPZYW87,C. Phillips,0,0,5,1343433600,LOVE these cookies!!!,I absolutely love Enjoy Life products!! These cookies are a staple at our house!  You would never know they are allergy-free!  They have great flavor and a wonderful crunchy texture!  I am so thankful for this company and this product since we are an allergen free family!
559767,B001E8DHPW,A2K2PML6QPYJ9O,Caroline Connor,0,1,5,1304121600,Nutiva Organic Extra Virgin Coconut Oil 54 once jar,IF you want to change you life for the better and loss weight naturally this is the product for you.  Highly recommend.
212014,B000CNB4LE,A2NMDSBVNTTQOR,"D Sal ""doglover""",0,0,4,1298937600,Something Strange Going On With Zico,"So my husband and I have been receiving Zico water with mango for several months, with subscribe and save. This month both cases taste HORRIBLE.  Expiration date is in just a few months.  In the past they were over a year away.  Also the cases were different in color.  Tasted no hint of mango, but cannot drink this batch.  What is up with that?  We love this stuff and have come to depend on it for after exercise."
27784,B002RBTV78,A1D7HM0MMEAKUN,Connie,3,5,3,1300665600,Lindt is no more!,"As much as we liked Lindt chocolates, I am very disappointed that I need to leave this kind of review.<br /><br />Those of us that come from Europe know what good chocolate should taste like. It seems that Lindt is getting too americanized.... chocolate is too sweet and no flavor. Too bad!"
264207,B004EAGP74,A2I9SDHDLH0DRD,EiaS,0,0,5,1287619200,Excellent product,"We absolutely LOVE this coconut oil....and the price cannot be beat!!  My husband is weird,in that he'll cook eggs in it(YUCK!) but I love to have it on waffles or toast,or even yams. I also love to use it on my skin,because it's sooooo good for it! The consistency of the coconut oil at room temperature makes it easy to spread....if it gets too warm in the house,though,the oil does turn liquidy,which can be disconcerting. All in all,coconut oil just can't be beat!"
250598,B002YR7A78,A19TZJZGQKO6YE,La Nonna,4,4,2,1326844800,disappointed in the Osem company,"The box it came in was roomy enough, that was not the problem. But something caused a hole in the couscous bag, and couscous was all over the box and other items,the couscous bag should have had a double wrapping to prevent this problem from happening. I have purchased this product before, and I love it. But I think Osem should make more of an effort to keep foods sanitary. This is the reason I gave it only two stars."
173598,B000MRU0PQ,AUO53YGHPOOW7,H. Miller,0,0,5,1329177600,Most Delicious Fortune Cookies Ever!,"My daughter asked for fortune cookies for Valentines. I found these on Amazon. They are absolutely delicious!! I highly recommend them and will be ordering more, myself."
539588,B006WYSFZK,A3RMGIKUWGPZOK,Jean Visnefski,2,2,5,1252108800,Great Chip!,"With Kettle Chips, you really have to be careful.  Some of their flavors are nauseating.  With that said, they DO make fantastic plain chips.  Thick cuts of potato, fried to a dark golden brown.  They are crunchy and lightly salted with sea salt.  I can't recommend these chips enough.  You won't regret it.<br /><br />Some people say they are burnt but they aren't.  From their website: ""Take a quick look and you'll see an immediate difference: Kettle Brand® Potato Chips are a beautiful tawny gold. During cooking, the natural sugars of our select potatoes caramelize, creating chips from light gold to a deep amber.  The results are flavors as deep and rich as the colors, and an artisanal display in every bag""<br /><br />Some have also said that these chips are oily, which is true.  But they explain that on their website: ""At Kettle Foods we exclusively use expeller pressed high monounsaturated sunflower and/or safflower oil to make Kettle Brand®  products. Both of these oils are naturally free of trans fatty acids and are not hydrogenated in any way. We have taken the extra step of sending our products to independent third party labs to test for the presence of trans fats and results indicate we are ""trans fat free"" meaning none were detected. You will see zero trans fats listed on our packaging.""  That oiliness is natural and happens when quality oil is being used.<br /><br />You will not find chips with such a natural potato flavor.  I'm also a fan of their unsalted potato chips.  For those of us watching our salt intake, the unsalted chips is the best you can get.  Period."
151292,B000YPG7RQ,A374X0XDWF5JB3,Stephonie Williams,0,0,5,1339459200,Forget the alcoholic drinks!,My brother a culinary chef used these cherries for my birthday cake; a black forest cherry cake.<br />He used the juice to baste the cake before layering the vanilla bean whipped cream and cherries.<br />The cherries are so incredibly decadent. The flavor is amazing and the fruit is not like regular mushy canned cherries. They are firm and retain a great shape. They are very sweet and perfect for any special occasion.
478424,B000I6MC3E,AUO4PAI3Y5U2Q,Dee,1,1,5,1314921600,Great coffee!,"As a coffee drinker, the flavored coffees have never really appealed to me. But after a colleague brought some of the coconut creme coffee to work, I found the coffee to be unlike any other flavored coffee I had had. It really struck a fancy with me, and when I got home that night, I ordered the Coffee Masters Coconut Creme and enjoy every cup of it. It's good coffee and the price is fair."
439254,B004IJHY4Y,A17ME7IK6W5O5W,RVP,0,0,5,1203811200,YUMMY,THESE ARE GREAT. MY KIDS LOVE THEM AND THEY HAVE A GREAT TIME LOOKING AT THE ANIMALS. PLUS THEY ARE A MUCH HEALTHIER ALTERNATIVE TO OTHER COOKIES! BUYING FROM AMAZON IS 1.00 CHEAPER THAN THE GROCERY STORE. I EVEN LIKE THEM. THE BAG DOESN'T STAY AROUND FOR TOO LONG THOUGH.
389791,B0008IT4OM,A3HBB2R2LOPDXY,"N. Weigl ""the herb lady""",3,3,5,1166140800,And I don't even like chocolate!,"What a beautiful truffle- They are beyond heaven.  I took them to the shoppe I work at and yum yum, everybody liked them.  They are VERY VERY delicious!"
29453,B000PDY3P0,A21SFLWNKIGUA9,Midwesta1865,0,0,5,1308873600,Can't wait!,"I love this product and as you know from the title, I could not wait for it to arrive. Smells great, taste great and all of the popcorn pops in my popper. I joined the club."
378738,B008YA1LQK,A1XA9UZS1DC6PF,neet,0,0,5,1322438400,Very Good,I am a coffee person and had to cut back on the caff- when I found that the K-Cups had half the Caff I Tried it and it is great. Thank you
326435,B001NC8HS6,A2NMIIIUTY4823,Elizabeth,0,0,5,1348704000,Fun and delicious!,"These cookies make a great snack,or a light treat instead of dessert. It is a fun gift to give, the size and the animal crackers always bring a big smile."
281568,B004ZWRALQ,A3HA7R3WQM2H82,"G. Skypala ""tallgabe30""",0,0,5,1346976000,Just as described,I love this gum and it last quite a long time.  Best way to buy is in bulk so buying the 10-pack is well worth it.
72541,B004X3VRLG,AX329NHW6B7BA,"Judy Smith ""judylynnsbooks""",0,0,5,1309996800,My babies love these!,I have really finiky eaters but so far they have loved all these fun bites products. Usually they would just turn their nose up at dog treats but they chew and chew on these and it's good for their breath and teeth. They last quite a while too.
436641,B002HFNESG,AT8FBAA5MUGF0,Kim,0,0,5,1340236800,Very Satisified,I am very pleased with this purchase. I have made tea everyday since it arrived. I will order again when I need more.
48138,B004SRH2B6,A3E16O8GK3J9WE,"Carol C. Papas ""CCP""",3,5,1,1276646400,PURE PREMIUM? I THINK NOT...,Heloooo people do you read the ingredients?  Zico is made from concentrate!!! I drink Vitacoco because it has one ingredient NATURAL COCONUT WATER.  Zico is a no-go....
103983,B00065LI0A,A3OFJES10PZGEH,SN,0,0,3,1324425600,Average Value But Giftable,"I bought this as a gift so I don't know how the stuff tastes,<br />but there's a good variety of stuff and it looks nice and spiffy.<br />It's not as big as I thought yet not that small either.<br />Basket is Sturdy and it's shrinkwrapped nicely so it's a plus.<br />My recipient said ""WOW"" when he saw it.<br />I give it 3.5 Stars so yes go buy it if there's no other baskets."
347214,B001EQ59C8,A3RTC17QVQGML7,"readerrocker ""bookworm & an old-time rock n r...",0,0,4,1227484800,My 12-year old son LOVES this stuff.,"I don't think it looks or smells particularly appealing, and I have not tasted it. My son, however, thinks it's darn near the best stuff in the world.<br /><br />After he had some at a friend's house and came home raving about it, I (reluctantly) bought a box for his use as an after-school snack. According to him, it's the kind of quick food that staves off after-school hunger so severe that it will actually kill a 12-year old boy if he doesn't counteract it by eating something the second he arrives home. (After all, dinner is still a couple hours away; FAR too long to save a hungry, growing boy from complete starvation.)<br /><br />At his request, I bought him a box of Cheeseburger Mac Hamburger Helper Microwave Singles at our local grocery store. A few weeks later I went back, intending to purchase more. Unfortunately, they were out. I asked a store clerk when they would have it back in stock and was told that *that* product would no longer be carried. None of the flavors. We have two grocery stores in our town; I checked the other grocery store with the same result.<br /><br />Odd. Unfortunate. I suspect that this may prove to be one of those products that just don't make it, for some reason.<br /><br />Too bad. It's great kid-quick food, food that they can make themselves, food they will eat and not toy with before tossing away, and food that actually has a modicum of food value to it instead of a load of completely empty calories.<br /><br />So I'm going online to buy up a bunch of this product before disappears completely."
546268,B001LFEUCM,A1WYW4MO3SYN31,"J C ""J C""",0,0,5,1337990400,VERY GOOD AND GOOD FOR YOU!!!,"This product is one of the healthiest things I eat all day and the taste is great.  Organic whole foods and no sodium.  I eat one shortly after I get to work and I am not hungry before lunch time.  I wish Amazon carried more varieties on a consistent basis. Amazon subscribe and save has the best price I have found. <a href=""http://www.amazon.com/gp/product/B0018KNGDY"">L&Auml;RABAR Jocalat, Chocolate Hazelnut, 1.7-Ounce Bars (Pack of 16)</a>"
